name	LWR	fract	aLWR	afract	taxopath
query_1011	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1528	0.0009469	0.4889	0.001894	0.9777	cluster_IV;d__Bacteria;p__Proteobacteria
query_3442	0.0008052	0.5024	0.0008052	0.5024	cluster_I;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
query_3828	0.05279	0.6752	0.05279	0.6752	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4642	0.01023	0.7509	0.01363	1	cluster_IV
query_453	0.006612	0.9525	0.006612	0.9525	cluster_IV
query_1445	0.001815	1	0.001815	1	DISTANT
query_1581	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_1695	0.001065	0.6584	0.001065	0.6584	DISTANT
query_1814	0.002614	0.7801	0.002614	0.7801	cluster_IV
query_4085	0.001393	0.8022	0.001393	0.8022	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4239	0.02652	0.4399	0.05208	0.8639	cluster_IV
query_4398	0.006373	0.7787	0.006373	0.7787	cluster_IV;d__Archaea;p__Halobacterota
query_4501	0.0008579	0.5319	0.000858	0.5319	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales
query_4923	0.001213	0.5	0.001213	0.5	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile
query_51	0.0435	0.5746	0.0435	0.5746	cluster_IV;d__Archaea;p__Halobacterota
query_685	0.001212	0.7562	0.001212	0.7562	DISTANT
query_772	0.007098	0.4502	0.007098	0.4502	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_2367	0.01085	0.5977	0.01816	1	cluster_IV
query_2633	0.001402	0.8691	0.001402	0.8691	DISTANT
query_2775	0.001616	1	0.001616	1	DISTANT
query_3491	0.001827	1	0.001827	1	DISTANT
query_3814	0.0008181	0.5105	0.0008181	0.5105	DISTANT
query_3965	0.002335	0.805	0.002335	0.805	cluster_IV
query_4736	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_4895	0.05302	0.6277	0.05303	0.6277	cluster_IV;d__Archaea;p__Halobacterota
query_2401	0.001603	1	0.001603	1	DISTANT
query_2835	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_4061	0.001603	1	0.001603	1	DISTANT
query_4225	0.4902	0.6834	0.69	0.9621	cluster_IV
query_4835	0.0007154	0.4432	0.0007154	0.4432	DISTANT
query_4984	0.001603	1	0.001603	1	DISTANT
query_1026	0.001603	1	0.001603	1	DISTANT
query_1136	0.0009836	0.6088	0.0009836	0.6088	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia
query_1250	0.001616	1	0.001616	1	DISTANT
query_1411	0.001605	1	0.001605	1	DISTANT
query_1752	0.001557	0.7225	0.001557	0.7225	DISTANT
query_1980	0.001051	0.4999	0.001051	0.4999	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile
query_2048	0.006932	0.5385	0.01213	0.9424	cluster_IV
query_3480	0.0008181	0.5105	0.0008181	0.5105	DISTANT
query_3726	0.001613	1	0.001613	1	DISTANT
query_1157	0.004919	0.9766	0.004919	0.9766	cluster_IV
query_1201	0.00142	0.8862	0.00142	0.8862	DISTANT
query_1537	0.001749	0.5	0.003497	1	cluster_IV
query_1678	0.001768	1	0.001768	1	DISTANT
query_2373	0.2041	0.6331	0.3224	1	cluster_IV
query_2478	0.001603	1	0.001603	1	DISTANT
query_4330	0.000758	0.6835	0.000758	0.6835	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4609	0.1045	1	0.1045	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4731	0.001595	0.692	0.001595	0.692	cluster_IV
query_4815	0.001472	0.8612	0.001472	0.8612	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_577	0.001827	1	0.001827	1	DISTANT
query_2737	0.2747	0.6538	0.2747	0.6538	cluster_IV;d__Archaea;p__Halobacterota
query_3838	0.005066	0.9998	0.005066	0.9998	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LFER01;s__
query_4316	0.01221	0.862	0.01221	0.862	cluster_IV;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Labilibaculum;s__Labilibaculum filiforme
query_4970	0.001196	0.416	0.001196	0.416	DISTANT
query_57	0.004358	0.9037	0.004358	0.9037	cluster_IV
query_164	0.1719	0.8509	0.1719	0.8509	cluster_IV
query_283	0.001613	1	0.001613	1	DISTANT
query_467	0.4654	0.5184	0.6772	0.7543	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_1099	0.000566	1	0.000566	1	DISTANT
query_1298	0.05487	1	0.05487	1	DISTANT
query_2000	0.1262	0.924	0.1364	0.9987	cluster_IV
query_2165	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_2677	0.001579	0.7369	0.001579	0.7369	DISTANT
query_3807	0.001446	0.8819	0.001446	0.8819	DISTANT
query_4309	0.03779	0.7019	0.03779	0.7019	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4558	0.0007701	0.4798	0.0007701	0.4798	DISTANT
query_4805	0.003028	0.6082	0.003028	0.6082	cluster_IV;d__Archaea;p__Halobacterota
query_1209	0.006574	0.5203	0.01182	0.9358	cluster_IV
query_1703	0.001159	0.6193	0.001159	0.6193	DISTANT
query_1793	0.04942	0.4937	0.08803	0.8793	cluster_IV;d__Bacteria
query_2031	0.001107	0.5835	0.001107	0.5835	cluster_IV
query_2183	0.0008172	0.5066	0.0008172	0.5066	DISTANT
query_2336	0.001791	0.7944	0.001791	0.7944	cluster_IV
query_3012	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_3283	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_3488	0.001557	0.7225	0.001557	0.7225	DISTANT
query_3606	0.001051	0.4999	0.001051	0.4999	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile
query_3791	0.001327	0.6782	0.001327	0.6782	DISTANT
query_4278	0.001568	0.5124	0.001568	0.5124	cluster_IV
query_4649	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_4819	0.01026	0.5	0.01026	0.5	cluster_IV;d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae
query_869	0.000625	0.6392	0.000625	0.6392	cluster_IV;d__Bacteria
query_1690	0.0008358	0.5215	0.0008358	0.5215	DISTANT
query_1791	0.05691	0.8441	0.05691	0.8441	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1977	0.001779	0.5	0.003557	1	cluster_IV
query_3069	0.000816	0.5092	0.000816	0.5092	cluster_III;d__Bacteria
query_4974	0.0008708	1	0.0008708	1	DISTANT
query_437	0.01532	0.5709	0.02682	1	cluster_IV
query_970	0.002602	0.5112	0.004286	0.8421	cluster_IV
query_1057	0.001196	0.416	0.001196	0.416	DISTANT
query_1318	0.001608	1	0.001608	1	DISTANT
query_1543	0.001219	0.7394	0.001219	0.7394	cluster_IV;d__Bacteria
query_1671	0.1785	0.9223	0.1935	1	cluster_IV
query_2672	0.001605	1	0.001605	1	DISTANT
query_3178	0.001695	0.4514	0.002542	0.677	cluster_IV
query_3355	0.001345	0.6167	0.001345	0.6167	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_3498	0.00317	0.804	0.00317	0.804	cluster_IV
query_3678	0.008072	0.5494	0.01464	0.9965	cluster_IV
query_4551	0.0008974	0.56	0.0008974	0.56	DISTANT
query_4948	0.00929	0.5634	0.01649	1	cluster_IV
query_4869	0.003467	0.7109	0.003467	0.7109	cluster_IV
query_465	0.001779	0.5	0.003557	1	cluster_IV
query_728	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1817	0.01121	0.2667	0.01121	0.2667	DISTANT
query_2535	0.004032	1	0.004032	1	DISTANT
query_3750	0.009018	0.5432	0.01656	0.9974	cluster_IV
query_4002	0.0009642	0.6017	0.0009642	0.6017	DISTANT
query_4547	0.007641	0.5995	0.01275	1	cluster_IV
query_260	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_425	0.002189	0.8216	0.002189	0.8216	DISTANT
query_1448	0.001557	0.7225	0.001557	0.7225	DISTANT
query_2519	0.001603	1	0.001603	1	DISTANT
query_2893	0.0008844	0.5519	0.0008844	0.5519	DISTANT
query_3511	0.001422	0.754	0.001422	0.754	cluster_IV
query_533	0.0006553	0.5119	0.0006553	0.5119	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_612	0.00142	0.8862	0.00142	0.8862	DISTANT
query_1471	0.005767	1	0.005767	1	DISTANT
query_2236	0.001642	1	0.001642	1	DISTANT
query_2872	0.001092	0.9999	0.001092	0.9999	DISTANT
query_3008	0.001119	0.6925	0.001119	0.6925	cluster_III;d__Bacteria
query_3084	0.003943	0.809	0.003943	0.809	cluster_IV
query_3196	0.001864	1	0.001864	1	DISTANT
query_3338	0.0007096	0.7304	0.0007096	0.7304	cluster_I;d__Bacteria
query_3969	0.03332	0.7845	0.03332	0.7845	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4086	0.00982	0.593	0.01656	1	cluster_IV
query_4395	0.0005895	1	0.0005895	1	DISTANT
query_4632	0.05566	0.8223	0.06699	0.9897	cluster_IV
query_4893	0.002619	0.7399	0.002619	0.7399	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_53	0.0008844	0.5519	0.0008844	0.5519	DISTANT
query_144	0.006932	0.5385	0.01213	0.9424	cluster_IV
query_499	0.00154	0.9579	0.00154	0.9579	DISTANT
query_942	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_1052	0.0006359	0.9995	0.0006359	0.9995	DISTANT
query_1404	0.001618	1	0.001618	1	DISTANT
query_1714	0.001059	0.5713	0.001059	0.5713	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042
query_1978	0.001377	1	0.001377	1	DISTANT
query_2089	0.01335	0.9998	0.01335	0.9998	cluster_IV
query_2428	0.00179	1	0.00179	1	DISTANT
query_3439	0.001022	0.6377	0.001022	0.6377	DISTANT
query_1565	0.008038	1	0.008038	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1780	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_1908	0.001618	1	0.001618	1	DISTANT
query_2036	0.001495	0.8893	0.001495	0.8893	cluster_II
query_2174	0.000989	0.6171	0.000989	0.6171	DISTANT
query_2312	0.0005454	1	0.0005454	1	DISTANT
query_2416	0.001638	0.9524	0.001638	0.9524	cluster_III;d__Bacteria
query_2512	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2646	0.002169	1	0.002169	1	DISTANT
query_3299	0.001827	1	0.001827	1	DISTANT
query_3911	0.0009772	0.6097	0.0009772	0.6097	DISTANT
query_4031	0.001618	1	0.001618	1	DISTANT
query_862	0.005759	0.9087	0.005759	0.9087	cluster_IV
query_1160	0.001579	0.7369	0.001579	0.7369	DISTANT
query_2234	0.001014	0.6328	0.001014	0.6328	DISTANT
query_4921	0.1785	0.9223	0.1935	1	cluster_IV
query_268	0.001184	0.7307	0.001184	0.7307	DISTANT
query_941	0.08952	0.5164	0.08952	0.5164	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1527	0.001791	0.7944	0.001791	0.7944	cluster_IV
query_1587	0.01317	0.7093	0.01317	0.7093	cluster_IV;d__Archaea;p__Halobacterota
query_1950	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_2939	0.001022	0.638	0.001022	0.638	DISTANT
query_3250	0.0008313	0.5187	0.0008313	0.5187	DISTANT
query_3695	0.02061	0.4739	0.02061	0.4739	cluster_IV;d__Archaea;p__Halobacterota
query_4199	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_4322	0.006242	0.9468	0.006242	0.9468	cluster_IV
query_4545	0.2323	1	0.2323	1	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_4959	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_798	0.0006088	0.632	0.0006088	0.632	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_2635	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3235	0.002918	0.9368	0.002918	0.9368	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_3417	0.001022	0.638	0.001022	0.638	DISTANT
query_4	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_1266	0.01156	0.4512	0.01156	0.4512	cluster_IV;d__Archaea;p__Halobacterota
query_2375	0.001437	0.5	0.001437	0.5	cluster_IV;d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum lacunae
query_2703	0.001827	1	0.001827	1	DISTANT
query_3385	0.001656	1	0.001656	1	DISTANT
query_4035	0.001815	1	0.001815	1	DISTANT
query_4345	0.02061	0.4739	0.02061	0.4739	cluster_IV;d__Archaea;p__Halobacterota
query_4885	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_49	0.001228	0.6458	0.001228	0.6458	DISTANT
query_140	0.0006219	0.3497	0.0006219	0.3497	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__SXNM01;s__
query_334	0.001618	1	0.001618	1	DISTANT
query_2324	0.001158	0.7167	0.001158	0.7167	DISTANT
query_3512	0.006082	0.7228	0.006082	0.7228	cluster_IV
query_3580	0.001221	0.7545	0.001221	0.7545	DISTANT
query_3997	0.001266	0.5	0.002532	1	cluster_II;d__Bacteria;p__Myxococcota;c__UBA9042
query_4131	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4656	0.002449	0.829	0.002449	0.829	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4750	0.01176	0.4502	0.01176	0.4502	cluster_IV;d__Archaea;p__Halobacterota
query_62	0.001638	0.9524	0.001638	0.9524	cluster_III;d__Bacteria
query_750	0.001827	1	0.001827	1	DISTANT
query_1602	0.001579	0.7369	0.001579	0.7369	DISTANT
query_1961	0.001372	0.833	0.001372	0.833	cluster_III;d__Bacteria
query_2240	0.0449	0.4752	0.0449	0.4752	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_3350	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3684	0.02018	0.8082	0.02018	0.8082	cluster_IV;d__Archaea;p__Halobacterota
query_4156	0.001626	1	0.001626	1	DISTANT
query_4406	0.003207	0.4986	0.003207	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_152	0.02204	0.5261	0.03533	0.8434	cluster_IV;d__Archaea;p__Halobacterota
query_303	0.002617	0.8999	0.002617	0.8999	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_1735	0.02988	0.9532	0.02988	0.9532	cluster_IV;d__Bacteria;p__Nitrospinota;c__2-12-FULL-45-22;o__2-12-FULL-45-22;f__;g__;s__
query_2021	0.0005601	1	0.0005601	1	DISTANT
query_2047	0.0005601	1	0.0005601	1	DISTANT
query_2228	0.01337	0.5838	0.01337	0.5838	DISTANT
query_2337	0.001061	0.6433	0.001061	0.6433	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_2548	0.001837	1	0.001837	1	DISTANT
query_3737	0.001695	1	0.001695	1	DISTANT
query_4082	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_1112	0.001603	1	0.001603	1	DISTANT
query_1915	0.002335	0.805	0.002335	0.805	cluster_IV
query_2794	0.000566	1	0.000566	1	DISTANT
query_3434	0.0009789	0.601	0.0009789	0.601	DISTANT
query_3709	3.564e-08	1	3.564e-08	1	cluster_IV;d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Caminicellaceae;g__Paramaledivibacter;s__Paramaledivibacter caminithermalis
query_3775	0.004032	1	0.004032	1	DISTANT
query_4196	0.001221	0.7545	0.001221	0.7545	DISTANT
query_1483	0.001616	1	0.001616	1	DISTANT
query_1603	0.008924	0.999	0.008924	0.999	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__J055;s__
query_2206	0.001613	1	0.001613	1	DISTANT
query_2665	0.002089	1	0.002089	1	DISTANT
query_2961	0.0003352	1	0.0003352	1	DISTANT
query_3825	0.05275	0.7321	0.05275	0.7321	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3917	0.005023	0.5328	0.005023	0.5328	cluster_IV;d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Enhygromyxa;s__Enhygromyxa salina_B
query_849	0.00384	1	0.00384	1	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_2270	0.00096	0.5951	0.00096	0.5951	cluster_I;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_4417	0.0007366	0.4589	0.0007366	0.4589	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__GCA-2746425;g__;s__
query_882	0.0009066	0.5657	0.0009066	0.5657	DISTANT
query_1591	0.00161	1	0.00161	1	DISTANT
query_3467	0.01156	0.4512	0.01156	0.4512	cluster_IV;d__Archaea;p__Halobacterota
query_4841	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_4929	0.000338	1	0.000338	1	DISTANT
query_3906	0.002193	1	0.002193	1	DISTANT
query_253	0.008728	0.5731	0.01523	1	cluster_IV
query_2871	0.000566	1	0.000566	1	DISTANT
query_493	0.0486	1	0.0486	1	cluster_IV
query_663	0.000989	0.6171	0.000989	0.6171	DISTANT
query_2259	0.001837	1	0.001837	1	DISTANT
query_4135	0.006932	0.5385	0.01213	0.9424	cluster_IV
query_4523	0.0005895	1	0.0005895	1	DISTANT
query_4751	0.001638	0.9524	0.001638	0.9524	cluster_III;d__Bacteria
query_1852	0.00142	0.8862	0.00142	0.8862	DISTANT
query_1999	0.003039	0.4986	0.003039	0.4986	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__MED-G52;s__MED-G52 sp001627925
query_4447	0.002169	1	0.002169	1	DISTANT
query_4560	0.0006506	0.999	0.0006506	0.999	DISTANT
query_3280	0.001618	1	0.001618	1	DISTANT
query_4235	0.001274	0.5195	0.001274	0.5195	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_4492	0.001283	0.8008	0.001283	0.8008	DISTANT
query_166	0.009018	0.5432	0.01656	0.9974	cluster_IV
query_2609	0.0006372	1	0.0006372	1	DISTANT
query_3209	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_3668	0.001815	0.8634	0.001815	0.8634	cluster_IV;d__Bacteria
query_4122	0.002126	1	0.002126	1	cluster_IV
query_4260	0.5542	0.7836	0.5542	0.7836	cluster_IV;d__Archaea;p__Halobacterota
query_4413	0.04428	0.7755	0.04691	0.8215	cluster_IV;d__Archaea;p__Halobacterota
query_111	0.002141	1	0.002141	1	DISTANT
query_847	0.3323	0.6551	0.3323	0.6551	cluster_IV;d__Archaea;p__Halobacterota
query_1654	0.001579	0.7369	0.001579	0.7369	DISTANT
query_2105	0.00191	1	0.00191	1	DISTANT
query_2729	0.002771	0.8525	0.002771	0.8525	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_3629	0.5991	0.8125	0.5991	0.8125	cluster_IV;d__Archaea;p__Halobacterota
query_4026	0.001131	0.706	0.001131	0.706	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_91	0.001616	1	0.001616	1	DISTANT
query_3274	0.002106	0.9924	0.002106	0.9924	DISTANT
query_3585	0.001079	0.6651	0.001079	0.6651	cluster_III;d__Bacteria;p__Firmicutes_A;c__Clostridia
query_4850	0.01156	0.4512	0.01156	0.4512	cluster_IV;d__Archaea;p__Halobacterota
query_4945	0.004407	0.8669	0.004407	0.8669	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_922	0.02796	0.6615	0.02796	0.6615	cluster_I;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium gaetbulicola
query_1030	0.005114	0.9251	0.005114	0.9251	cluster_IV
query_1283	0.01176	0.4502	0.01176	0.4502	cluster_IV;d__Archaea;p__Halobacterota
query_1458	0.1094	0.8964	0.1094	0.8964	cluster_IV;d__Bacteria;p__Myxococcota;c__UBA9042
query_818	0.001616	1	0.001616	1	DISTANT
query_1728	0.0005132	0.9989	0.0005132	0.9989	DISTANT
query_2608	0.001119	0.6925	0.001119	0.6925	cluster_III;d__Bacteria
query_2743	0.001985	0.4986	0.002837	0.7126	cluster_IV
query_3023	0.002357	1	0.002357	1	DISTANT
query_121	0.000583	0.3538	0.001166	0.7077	cluster_II;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_1711	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_2395	0.00308	0.9998	0.00308	0.9998	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LFER01;s__
query_2610	0.001709	1	0.001709	1	DISTANT
query_2757	0.001056	0.6576	0.001056	0.6576	DISTANT
query_4314	0.8989	0.9699	0.8989	0.9699	cluster_IV;d__Archaea;p__Halobacterota
query_419	0.006373	0.7787	0.006373	0.7787	cluster_IV;d__Archaea;p__Halobacterota
query_490	0.000816	0.5092	0.000816	0.5092	cluster_III;d__Bacteria
query_876	0.000989	0.6171	0.000989	0.6171	DISTANT
query_1032	0.0008313	0.5187	0.0008313	0.5187	DISTANT
query_1417	0.001557	0.7225	0.001557	0.7225	DISTANT
query_4132	0.003712	0.5104	0.003712	0.5104	DISTANT
query_4532	0.0005982	0.5276	0.0005982	0.5276	DISTANT
query_1301	0.001544	0.957	0.001544	0.957	DISTANT
query_3613	0.000908	0.8825	0.000908	0.8825	cluster_IV;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
query_518	0.001827	1	0.001827	1	DISTANT
query_3565	0.00191	1	0.00191	1	DISTANT
query_916	0.0009924	1	0.0009924	1	cluster_IV;d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Chloroherpeton;s__Chloroherpeton thalassium
query_1169	0.008455	0.999	0.008455	0.999	cluster_I;d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Geitlerinemaceae;g__J055;s__
query_2059	0.000645	0.5728	0.000645	0.5728	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_3994	0.001033	0.6446	0.001033	0.6446	DISTANT
query_4171	0.002005	0.9352	0.002005	0.9352	cluster_IV;d__Bacteria
query_4955	0.2733	0.7164	0.2733	0.7164	cluster_IV;d__Archaea;p__Halobacterota;c__Syntrophoarchaeia;o__ANME-1;f__ANME-1;g__;s__
query_3399	0.004845	0.6895	0.004845	0.6895	cluster_IV
